episode_id,scenario_type,configuration,planner_seed,recovery_days,recovered,total_cost,service_cov,mean_service,air_expedites,air_expedite_noops,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
100,dual,planner_daily_h14,mean,84.0,1.0,557127.6456240726,0.1183738805429716,0.9778822549777004,2.6,0.0,23.0,8.6,2.6,85.8,0.0,0.0
100,dual,planner_daily_no_expedite,mean,104.6,1.0,420193.0941333622,0.16973115605009878,0.9708829867554906,0.0,0.0,32.4,9.4,0.0,78.2,0.0,0.0
100,dual,planner_daily_expedite_7d,mean,42.0,1.0,469797.567244019,0.08439525218475463,0.9819905710898938,1.0,0.0,22.2,9.2,1.0,87.6,0.0,0.0
100,dual,planner_daily_h28,mean,0.0,1.0,433650.8072606732,0.0,1.0,2.0,0.0,108.2,9.8,2.0,0.0,0.0,0.0
100,dual,planner_daily_h56,mean,0.0,1.0,371491.0984874782,0.0,1.0,0.6,0.0,109.4,10.0,0.6,0.0,0.0,0.0
100,dual,planner_daily_h14_k48,mean,104.8,1.0,533909.9263442832,0.14101069441996253,0.9778388104295066,2.0,0.0,23.2,8.2,2.0,86.6,0.0,0.0
101,compound,rl_only,,65.6,True,485243.986,0.308,0.9159,,,,,,,,
101,compound,crl,,54.6,True,446546.652,0.2028,0.9743,,,,,,,,
101,compound,planner_weekly_h14,mean,107.0,1.0,677639.058649406,0.42867355569071613,0.8348074253437945,4.0,0.0,115.0,1.0,4.0,0.0,0.0,0.0
101,compound,planner_daily_h14,mean,31.0,1.0,1611295.5163440201,0.3868874323320345,0.9568040710482304,28.0,5.0,18.0,0.0,28.0,74.0,0.0,0.0
101,compound,planner_daily_no_expedite,mean,103.6,1.0,658124.3348214563,0.47509958171437316,0.8080586898920024,0.0,0.0,72.4,10.0,0.0,37.4,0.0,0.2
101,compound,planner_daily_expedite_7d,mean,82.6,1.0,743228.7971168095,0.35969108107519215,0.9000651969913234,4.0,0.0,52.4,9.0,4.0,54.4,0.0,0.2
101,compound,planner_daily_h28,mean,17.6,1.0,1280031.0385764318,0.18827759597750765,0.9898674525907426,16.8,0.0,43.6,9.2,16.8,50.4,0.0,0.0
101,compound,planner_daily_h56,mean,22.0,1.0,1477610.313971393,0.24363064585276484,0.986495149979714,21.0,0.0,89.0,10.0,21.0,0.0,0.0,0.0
101,compound,planner_daily_h14_k48,mean,31.0,1.0,1612211.2015099481,0.3868874323320345,0.9570741280303171,27.8,4.8,18.2,0.0,27.8,74.0,0.0,0.0
102,single,rl_only,,0.0,True,360340.566,0.0,1.0,,,,,,,,
102,single,crl,,0.0,True,349809.626,0.0,1.0,,,,,,,,
102,single,planner_weekly_h14,mean,0.0,1.0,326763.64960782655,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
102,single,planner_daily_h14,mean,0.0,1.0,326763.64960782655,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
102,single,planner_daily_no_expedite,mean,0.0,1.0,326763.64960782655,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
102,single,planner_daily_expedite_7d,mean,0.0,1.0,326763.64960782655,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
102,single,planner_daily_h28,mean,0.0,1.0,326763.64960782655,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
102,single,planner_daily_h56,mean,0.0,1.0,326763.64960782655,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
102,single,planner_daily_h14_k48,mean,0.0,1.0,326763.64960782655,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
103,dual,rl_only,,0.0,True,354519.714,0.0,1.0,,,,,,,,
103,dual,crl,,0.0,True,343594.68,0.0,1.0,,,,,,,,
103,dual,planner_weekly_h14,mean,0.0,1.0,320684.8244401521,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
103,dual,planner_daily_h14,mean,0.0,1.0,320684.8244401521,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
103,dual,planner_daily_no_expedite,mean,0.0,1.0,320684.8244401521,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
103,dual,planner_daily_expedite_7d,mean,0.0,1.0,320684.8244401521,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
103,dual,planner_daily_h28,mean,0.0,1.0,447709.30297849345,0.0,1.0,3.2,0.0,79.2,0.0,3.2,37.6,0.0,0.0
103,dual,planner_daily_h56,mean,0.0,1.0,1330619.5505639608,0.0,1.0,24.4,0.4,95.6,0.0,24.4,0.0,0.0,0.0
103,dual,planner_daily_h14_k48,mean,0.0,1.0,320684.8244401521,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
104,compound,rl_only,,39.4,True,364258.462,0.0572,0.9917,,,,,,,,
104,compound,crl,,0.0,True,386944.42,0.0,1.0,,,,,,,,
104,compound,planner_weekly_h14,mean,79.2,1.0,393769.14942711545,0.08137859821115903,0.991865703187179,0.2,0.0,110.8,1.4,0.2,7.6,0.0,0.0
104,compound,planner_daily_h14,mean,19.8,1.0,631461.2316841113,0.029802978377617667,0.995656717391156,7.8,0.0,78.6,2.2,7.8,31.4,0.0,0.0
104,compound,planner_daily_no_expedite,mean,39.6,1.0,410590.19494738604,0.059605956755235334,0.9913134347823123,0.0,0.0,35.6,5.6,0.0,78.8,0.0,0.0
104,compound,planner_daily_expedite_7d,mean,19.8,1.0,427505.34151039505,0.029802978377617667,0.995656717391156,0.6,0.0,34.8,5.6,0.6,79.0,0.0,0.0
104,compound,planner_daily_h28,mean,0.0,1.0,648680.3520289798,0.0,1.0,5.4,0.0,31.8,9.6,5.4,73.2,0.0,0.0
104,compound,planner_daily_h56,mean,0.0,1.0,1011586.3836271018,0.0,1.0,15.2,0.0,94.8,10.0,15.2,0.0,0.0,0.0
104,compound,planner_daily_h14_k48,mean,39.6,1.0,630326.753635379,0.059605956755235334,0.9913134347823123,7.8,0.0,78.8,2.4,7.8,31.0,0.0,0.0
105,single,rl_only,,0.0,True,354895.256,0.0,1.0,,,,,,,,
105,single,crl,,0.0,True,354689.78,0.0,1.0,,,,,,,,
105,single,planner_weekly_h14,mean,0.0,1.0,372041.9091710677,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
105,single,planner_daily_h14,mean,0.0,1.0,372041.9091710677,0.0,1.0,0.0,0.0,11.6,0.0,0.0,108.4,0.0,0.0
105,single,planner_daily_no_expedite,mean,0.0,1.0,372041.9091710677,0.0,1.0,0.0,0.0,11.6,0.0,0.0,108.4,0.0,0.0
105,single,planner_daily_expedite_7d,mean,0.0,1.0,372041.9091710677,0.0,1.0,0.0,0.0,11.6,0.0,0.0,108.4,0.0,0.0
105,single,planner_daily_h28,mean,0.0,1.0,300280.96014986484,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
105,single,planner_daily_h56,mean,0.0,1.0,396310.9624087081,0.0,1.0,1.4,0.0,109.4,9.2,1.4,0.0,0.0,0.0
105,single,planner_daily_h14_k48,mean,0.0,1.0,372041.9091710677,0.0,1.0,0.0,0.0,11.4,0.0,0.0,108.6,0.0,0.0
106,dual,rl_only,,40.8,True,317302.584,0.0135,0.9983,,,,,,,,
106,dual,crl,,37.4,True,313621.28,0.0508,0.9929,,,,,,,,
106,dual,planner_weekly_h14,mean,96.8,1.0,445264.5870272032,0.11756301885257947,0.9814478360791818,2.4,0.0,106.4,0.0,2.4,11.2,0.0,0.0
106,dual,planner_daily_h14,mean,66.0,0.4,946149.696913406,0.05766455599121802,0.9940960822460315,14.4,0.0,17.4,0.0,14.4,88.2,0.0,0.0
106,dual,planner_daily_no_expedite,mean,102.0,1.0,354548.28586937283,0.029553996029860828,0.9957331356245257,0.0,0.0,49.6,0.0,0.0,69.8,0.0,0.6
106,dual,planner_daily_expedite_7d,mean,93.8,1.0,461988.46799941605,0.18505290021918092,0.9635535956737502,2.4,0.0,53.2,0.0,2.4,64.0,0.0,0.4
106,dual,planner_daily_h28,mean,0.0,1.0,1156864.841194896,0.0,1.0,27.6,3.6,92.4,0.0,27.6,0.0,0.0,0.0
106,dual,planner_daily_h56,mean,0.0,1.0,1152306.7704674527,0.0,1.0,32.2,8.2,87.8,0.0,32.2,0.0,0.0,0.0
106,dual,planner_daily_h14_k48,mean,66.0,0.4,944355.9686068005,0.05766455599121802,0.9940960822460315,14.4,0.0,17.2,0.0,14.4,88.4,0.0,0.0
107,compound,rl_only,,0.0,True,325612.014,0.0,1.0,,,,,,,,
107,compound,crl,,0.0,True,322735.906,0.0,1.0,,,,,,,,
107,compound,planner_weekly_h14,mean,0.0,1.0,394909.91676653345,0.0,1.0,3.0,0.0,117.0,0.0,3.0,0.0,0.0,0.0
107,compound,planner_daily_h14,mean,0.0,1.0,400578.0353268295,0.0,1.0,1.4,0.0,35.0,0.0,1.4,83.6,0.0,0.0
107,compound,planner_daily_no_expedite,mean,0.0,1.0,354259.2376119106,0.0,1.0,0.0,0.0,37.0,0.0,0.0,83.0,0.0,0.0
107,compound,planner_daily_expedite_7d,mean,0.0,1.0,387156.3955931979,0.0,1.0,1.0,0.0,35.8,0.0,1.0,83.2,0.0,0.0
107,compound,planner_daily_h28,mean,0.0,1.0,1363590.0272276553,0.0,1.0,24.4,1.6,46.4,0.0,24.4,49.2,0.0,0.0
107,compound,planner_daily_h56,mean,0.0,1.0,1227290.2584382468,0.0,1.0,34.8,10.8,85.2,0.0,34.8,0.0,0.0,0.0
107,compound,planner_daily_h14_k48,mean,56.4,1.0,571460.7523291713,0.10192408384037772,0.9831162703049616,5.4,0.0,57.0,0.0,5.4,57.6,0.0,0.0
108,single,rl_only,,0.0,True,349242.332,0.0,1.0,,,,,,,,
108,single,crl,,0.0,True,359578.566,0.0,1.0,,,,,,,,
108,single,planner_weekly_h14,mean,0.0,1.0,293546.48233901395,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
108,single,planner_daily_h14,mean,0.0,1.0,321733.9320832055,0.0,1.0,0.0,0.0,100.4,0.4,0.0,19.2,0.0,0.0
108,single,planner_daily_no_expedite,mean,0.0,1.0,321733.9320832055,0.0,1.0,0.0,0.0,100.4,0.4,0.0,19.2,0.0,0.0
108,single,planner_daily_expedite_7d,mean,0.0,1.0,321733.9320832055,0.0,1.0,0.0,0.0,100.4,0.4,0.0,19.2,0.0,0.0
108,single,planner_daily_h28,mean,0.0,1.0,338417.2306205807,0.0,1.0,0.2,0.0,96.4,3.2,0.2,20.2,0.0,0.0
108,single,planner_daily_h56,mean,0.0,1.0,586185.1470864214,0.0,1.0,7.0,0.0,103.8,9.2,7.0,0.0,0.0,0.0
108,single,planner_daily_h14_k48,mean,0.0,1.0,324010.1065625757,0.0,1.0,0.0,0.0,119.2,0.8,0.0,0.0,0.0,0.0
109,dual,rl_only,,40.0,True,434853.116,0.083,0.9837,,,,,,,,
109,dual,crl,,0.0,True,455306.774,0.0,1.0,,,,,,,,
109,dual,planner_weekly_h14,mean,19.8,1.0,458794.5294506807,0.029992564841644347,0.995596446110153,0.0,0.0,104.4,2.0,0.0,13.6,0.0,0.0
109,dual,planner_daily_h14,mean,39.6,1.0,516751.92140891205,0.10265604106598705,0.9765597845382732,0.4,0.0,23.8,10.0,0.4,85.8,0.0,0.0
109,dual,planner_daily_no_expedite,mean,79.2,1.0,506109.09306007065,0.19495198573482259,0.9581353999892567,0.0,0.0,28.0,10.0,0.0,82.0,0.0,0.0
109,dual,planner_daily_expedite_7d,mean,39.6,1.0,516751.92140891205,0.10265604106598705,0.9765597845382732,0.4,0.0,23.8,10.0,0.4,85.8,0.0,0.0
109,dual,planner_daily_h28,mean,0.0,1.0,566719.2453492882,0.0,1.0,3.0,0.0,107.6,9.4,3.0,0.0,0.0,0.0
109,dual,planner_daily_h56,mean,0.0,1.0,430441.9000615535,0.0,1.0,0.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0
109,dual,planner_daily_h14_k48,mean,79.2,1.0,501260.48102668626,0.18459188933767107,0.963151230901967,0.0,0.0,25.0,10.0,0.0,85.0,0.0,0.0
110,compound,rl_only,,47.0,True,485190.042,0.4202,0.9317,,,,,,,,
110,compound,crl,,40.8,True,470648.432,0.4387,0.9359,,,,,,,,
110,compound,planner_weekly_h14,mean,102.0,1.0,575164.1127899974,0.27683674568051153,0.9297468451209181,4.0,0.0,116.0,0.0,4.0,0.0,0.0,0.0
110,compound,planner_daily_h14,mean,36.0,1.0,1696904.7998532143,0.39929179871319626,0.9529989918703192,21.0,0.0,25.2,0.0,21.0,73.8,0.0,0.0
110,compound,planner_daily_no_expedite,mean,40.0,1.0,512545.4055383171,0.4867247010560769,0.9238277535220438,0.0,0.0,49.0,0.0,0.0,69.0,0.0,2.0
110,compound,planner_daily_expedite_7d,mean,103.8,1.0,704701.1617550447,0.4216852443356955,0.8462604166532,3.0,0.0,69.0,0.0,3.0,46.6,0.0,1.4
110,compound,planner_daily_h28,mean,14.4,1.0,1533675.5040618177,0.022437855240038527,0.9981421111726239,31.8,7.8,31.4,0.0,31.8,56.8,0.0,0.0
110,compound,planner_daily_h56,mean,0.0,1.0,1281569.6302809934,0.0,1.0,41.0,17.0,79.0,0.0,41.0,0.0,0.0,0.0
110,compound,planner_daily_h14_k48,mean,36.0,1.0,1696904.7998532143,0.39929179871319626,0.9529989918703192,21.0,0.0,25.2,0.0,21.0,73.8,0.0,0.0
111,single,rl_only,,0.0,True,360836.442,0.0,1.0,,,,,,,,
111,single,crl,,0.0,True,372540.63,0.0,1.0,,,,,,,,
111,single,planner_weekly_h14,mean,0.0,1.0,382011.2393014327,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
111,single,planner_daily_h14,mean,0.0,1.0,382011.2393014327,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
111,single,planner_daily_no_expedite,mean,0.0,1.0,382011.2393014327,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
111,single,planner_daily_expedite_7d,mean,0.0,1.0,382011.2393014327,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
111,single,planner_daily_h28,mean,0.0,1.0,308557.75077564595,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
111,single,planner_daily_h56,mean,0.0,1.0,331029.0174952171,0.0,1.0,0.0,0.0,119.0,1.0,0.0,0.0,0.0,0.0
111,single,planner_daily_h14_k48,mean,0.0,1.0,382011.2393014327,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
112,dual,rl_only,,18.2,True,370145.08,0.0044,0.9996,,,,,,,,
112,dual,crl,,0.0,True,388869.204,0.0,1.0,,,,,,,,
112,dual,planner_weekly_h14,mean,0.0,1.0,370197.2754732619,0.0,1.0,0.0,0.0,108.0,0.0,0.0,12.0,0.0,0.0
112,dual,planner_daily_h14,mean,22.0,0.8,393443.3587399977,0.03905906309068937,0.9914268346039797,0.0,0.0,40.2,1.2,0.0,78.6,0.0,0.0
112,dual,planner_daily_no_expedite,mean,22.0,0.8,393443.3587399977,0.03905906309068937,0.9914268346039797,0.0,0.0,40.2,1.2,0.0,78.6,0.0,0.0
112,dual,planner_daily_expedite_7d,mean,22.0,0.8,393443.3587399977,0.03905906309068937,0.9914268346039797,0.0,0.0,40.2,1.2,0.0,78.6,0.0,0.0
112,dual,planner_daily_h28,mean,0.0,1.0,434670.22083750303,0.0,1.0,1.2,0.0,43.6,2.2,1.2,73.0,0.0,0.0
112,dual,planner_daily_h56,mean,0.0,1.0,429528.2841091009,0.0,1.0,1.4,0.0,109.0,9.6,1.4,0.0,0.0,0.0
112,dual,planner_daily_h14_k48,mean,0.0,1.0,399028.0536301827,0.0,1.0,0.0,0.0,40.4,1.8,0.0,77.8,0.0,0.0
113,compound,rl_only,,15.2,True,341052.55,0.1352,0.9847,,,,,,,,
113,compound,crl,,0.0,True,320981.65,0.0,1.0,,,,,,,,
113,compound,planner_weekly_h14,mean,0.0,1.0,368640.83906787884,0.0,1.0,1.2,0.0,111.6,0.0,1.2,7.2,0.0,0.0
113,compound,planner_daily_h14,mean,77.0,0.8,613695.9243215967,0.10393469175259,0.9862533574594702,6.2,0.0,40.0,0.0,6.2,73.8,0.0,0.0
113,compound,planner_daily_no_expedite,mean,8.6,1.0,361511.6722121984,0.04509030070932931,0.9955736850928174,0.0,0.0,45.0,0.0,0.0,74.8,0.0,0.2
113,compound,planner_daily_expedite_7d,mean,0.0,1.0,406267.1296962331,0.0,0.9997272727272726,1.6,0.0,38.6,0.0,1.6,79.6,0.0,0.2
113,compound,planner_daily_h28,mean,0.0,1.0,1354969.1890089656,0.0,1.0,28.4,5.4,45.4,0.0,28.4,46.2,0.0,0.0
113,compound,planner_daily_h56,mean,0.0,1.0,1173766.8135215682,0.0,1.0,35.0,12.0,85.0,0.0,35.0,0.0,0.0,0.0
113,compound,planner_daily_h14_k48,mean,0.0,1.0,549376.0608864368,0.0,1.0,4.6,0.0,39.0,0.0,4.6,76.4,0.0,0.0
114,single,rl_only,,31.8,True,379224.962,0.1038,0.9887,,,,,,,,
114,single,crl,,60.6,True,396545.78,0.0809,0.9877,,,,,,,,
114,single,planner_weekly_h14,mean,45.6,1.0,404942.92642110423,0.07779439571820927,0.9917783497531942,0.0,0.0,106.6,0.4,0.0,13.0,0.0,0.0
114,single,planner_daily_h14,mean,45.4,1.0,462085.16153507103,0.17653911809527284,0.9852630029918732,0.0,0.0,24.2,4.2,0.0,91.6,0.0,0.0
114,single,planner_daily_no_expedite,mean,45.4,1.0,462085.16153507103,0.17653911809527284,0.9852630029918732,0.0,0.0,24.2,4.2,0.0,91.6,0.0,0.0
114,single,planner_daily_expedite_7d,mean,45.4,1.0,462085.16153507103,0.17653911809527284,0.9852630029918732,0.0,0.0,24.2,4.2,0.0,91.6,0.0,0.0
114,single,planner_daily_h28,mean,87.8,0.6,398380.84731276135,0.18569976062425125,0.9642049513861798,0.2,0.0,115.2,4.6,0.2,0.0,0.0,0.0
114,single,planner_daily_h56,mean,110.0,0.0,541369.0896416102,0.1211708098112551,0.9794321693893087,4.4,0.0,107.4,8.2,4.4,0.0,0.0,0.0
114,single,planner_daily_h14_k48,mean,45.4,1.0,462085.16153507103,0.17653911809527284,0.9852630029918732,0.0,0.0,25.4,3.4,0.0,91.2,0.0,0.0
115,dual,rl_only,,68.0,True,440704.052,0.2313,0.9396,,,,,,,,
115,dual,crl,,52.4,True,410762.092,0.1226,0.9785,,,,,,,,
115,dual,planner_weekly_h14,mean,77.0,1.0,502876.40905502887,0.2405025126069817,0.9589191839685652,3.0,0.0,107.0,0.0,3.0,10.0,0.0,0.0
115,dual,planner_daily_h14,mean,45.8,1.0,873165.5834534339,0.20429269812015546,0.9541015171496257,8.2,0.0,42.2,5.8,8.2,63.8,0.0,0.0
115,dual,planner_daily_no_expedite,mean,76.4,1.0,477084.5352429036,0.2988930639050002,0.9401675417105654,0.0,0.0,52.0,10.0,0.0,58.0,0.0,0.0
115,dual,planner_daily_expedite_7d,mean,76.2,1.0,539891.9758153044,0.37268253054121236,0.9109220768103121,0.6,0.0,55.4,9.8,0.6,54.2,0.0,0.0
115,dual,planner_daily_h28,mean,0.0,1.0,852406.8555995753,0.0,0.9992325760450328,9.2,0.0,37.2,9.8,9.2,63.8,0.0,0.0
115,dual,planner_daily_h56,mean,0.0,1.0,1160802.0755768302,0.0,1.0,17.0,0.0,93.0,10.0,17.0,0.0,0.0,0.0
115,dual,planner_daily_h14_k48,mean,45.6,1.0,864805.5719477528,0.18868258965029885,0.9607480427893321,8.2,0.0,42.8,5.8,8.2,63.2,0.0,0.0
116,compound,rl_only,,36.2,True,442518.518,0.2668,0.9512,,,,,,,,
116,compound,crl,,42.8,True,401424.668,0.0488,0.9932,,,,,,,,
116,compound,planner_weekly_h14,mean,36.0,1.0,446972.4737424948,0.3572117408076002,0.9611459472533388,3.0,0.0,117.0,0.0,3.0,0.0,0.0,0.0
116,compound,planner_daily_h14,mean,35.0,1.0,1374570.7578578372,0.31028696270002604,0.970236856344248,21.8,0.0,83.8,0.0,21.8,14.4,0.0,0.0
116,compound,planner_daily_no_expedite,mean,65.0,1.0,512314.6809383895,0.3653034253511779,0.9417337846608735,0.0,0.0,40.6,9.0,0.0,70.4,0.0,0.0
116,compound,planner_daily_expedite_7d,mean,108.0,1.0,629328.8805285422,0.2505090895999823,0.9334003176234346,2.8,0.0,58.6,8.0,2.8,50.6,0.0,0.0
116,compound,planner_daily_h28,mean,0.0,1.0,1187926.922531809,0.0,1.0,15.6,0.0,63.4,8.2,15.6,32.8,0.0,0.0
116,compound,planner_daily_h56,mean,0.0,1.0,1540346.3484089584,0.0,1.0,22.8,0.8,88.2,9.0,22.8,0.0,0.0,0.0
116,compound,planner_daily_h14_k48,mean,49.4,1.0,1258691.481870221,0.30598572762209636,0.9601194568837214,19.4,0.0,87.4,1.6,19.4,11.6,0.0,0.0
117,single,rl_only,,0.0,True,420465.474,0.0,1.0,,,,,,,,
117,single,crl,,0.0,True,437081.644,0.0,1.0,,,,,,,,
117,single,planner_weekly_h14,mean,0.0,1.0,367350.6092773071,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
117,single,planner_daily_h14,mean,0.0,1.0,367350.6092773071,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
117,single,planner_daily_no_expedite,mean,0.0,1.0,367350.6092773071,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
117,single,planner_daily_expedite_7d,mean,0.0,1.0,367350.6092773071,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
117,single,planner_daily_h28,mean,0.0,1.0,367350.6092773071,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
117,single,planner_daily_h56,mean,0.0,1.0,412871.89130914316,0.0,1.0,1.6,0.0,118.4,0.0,1.6,0.0,0.0,0.0
117,single,planner_daily_h14_k48,mean,0.0,1.0,367350.6092773071,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
118,dual,rl_only,,83.6,True,479446.99,0.4083,0.897,,,,,,,,
118,dual,crl,,101.0,True,444367.122,0.3244,0.9083,,,,,,,,
118,dual,planner_weekly_h14,mean,109.6,0.2,601393.4434310853,0.3436063424688042,0.8849600923880265,3.0,0.0,109.0,0.0,3.0,8.0,0.0,0.0
118,dual,planner_daily_h14,mean,29.0,1.0,1469302.396563496,0.30524973505707415,0.9713047398252576,21.4,0.0,18.2,0.0,21.4,80.4,0.0,0.0
118,dual,planner_daily_no_expedite,mean,38.0,1.0,531442.5132124721,0.6110756401429772,0.89798716263752,0.0,0.0,51.8,0.0,0.0,66.4,0.0,1.8
118,dual,planner_daily_expedite_7d,mean,109.6,0.4,687193.0079736996,0.4067998533207107,0.8437977934280214,4.0,0.0,66.2,0.0,4.0,48.0,0.0,1.8
118,dual,planner_daily_h28,mean,0.0,1.0,1140511.5580870612,0.0,1.0,31.6,7.6,88.4,0.0,31.6,0.0,0.0,0.0
118,dual,planner_daily_h56,mean,0.0,1.0,1140511.5580870612,0.0,1.0,32.8,8.8,87.2,0.0,32.8,0.0,0.0,0.0
118,dual,planner_daily_h14_k48,mean,29.0,1.0,1498293.2026509207,0.30524973505707415,0.9713047398252576,21.8,0.0,15.8,0.0,21.8,82.4,0.0,0.0
119,compound,rl_only,,66.4,True,583148.712,0.3605,0.904,,,,,,,,
119,compound,crl,,38.8,True,446106.082,0.2366,0.9657,,,,,,,,
119,compound,planner_weekly_h14,mean,100.0,1.0,584997.3937702093,0.3303582740957368,0.898247676222814,4.0,0.0,115.0,1.0,4.0,0.0,0.0,0.0
119,compound,planner_daily_h14,mean,31.4,1.0,1512844.4262266108,0.43518751704132147,0.9497968844641587,27.6,4.6,32.6,0.4,27.6,59.4,0.0,0.0
119,compound,planner_daily_no_expedite,mean,87.8,1.0,604994.9776686192,0.44340200288658077,0.8608850277598032,0.0,0.0,54.8,10.0,0.0,54.6,0.0,0.6
119,compound,planner_daily_expedite_7d,mean,77.4,1.0,759346.3756681375,0.4638845033403515,0.8653935818221541,3.6,0.0,54.8,8.8,3.6,52.2,0.0,0.6
119,compound,planner_daily_h28,mean,22.2,1.0,1214122.0089183983,0.18562676893366067,0.9892950759067938,15.6,0.0,45.4,8.6,15.6,50.4,0.0,0.0
119,compound,planner_daily_h56,mean,23.0,1.0,1392868.4409977784,0.2520708770534506,0.9853290165689665,19.0,0.0,91.0,10.0,19.0,0.0,0.0,0.0
119,compound,planner_daily_h14_k48,mean,31.4,1.0,1553400.1997022126,0.43518751704132147,0.9497968844641587,27.2,4.2,18.4,0.0,27.2,74.4,0.0,0.0
120,single,rl_only,,0.0,True,362939.064,0.0,1.0,,,,,,,,
120,single,crl,,0.0,True,372997.426,0.0,1.0,,,,,,,,
120,single,planner_weekly_h14,mean,0.0,1.0,378568.016478957,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
120,single,planner_daily_h14,mean,0.0,1.0,378568.016478957,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
120,single,planner_daily_no_expedite,mean,0.0,1.0,378568.016478957,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
120,single,planner_daily_expedite_7d,mean,0.0,1.0,378568.016478957,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
120,single,planner_daily_h28,mean,0.0,1.0,309766.11145173974,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
120,single,planner_daily_h56,mean,0.0,1.0,309766.11145173974,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
120,single,planner_daily_h14_k48,mean,0.0,1.0,378568.016478957,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
121,dual,rl_only,,16.6,True,360006.51,0.0387,0.9944,,,,,,,,
121,dual,crl,,0.0,True,397034.592,0.0,1.0,,,,,,,,
121,dual,planner_weekly_h14,mean,64.2,1.0,412902.81676364184,0.11708724570460034,0.976007306930103,0.8,0.0,107.8,1.2,0.8,10.2,0.0,0.0
121,dual,planner_daily_h14,mean,33.2,1.0,423587.1787996809,0.08272254141768152,0.9860194285552873,0.4,0.0,33.6,6.6,0.4,79.4,0.0,0.0
121,dual,planner_daily_no_expedite,mean,33.2,1.0,409050.5296197302,0.06253944466751257,0.9910485750918179,0.0,0.0,33.2,7.8,0.0,79.0,0.0,0.0
121,dual,planner_daily_expedite_7d,mean,33.2,1.0,408733.07320595987,0.05776759085985439,0.9913528010505779,0.2,0.0,33.6,7.2,0.2,79.0,0.0,0.0
121,dual,planner_daily_h28,mean,0.0,1.0,677098.6829149058,0.0,1.0,6.0,0.0,65.6,9.8,6.0,38.6,0.0,0.0
121,dual,planner_daily_h56,mean,0.0,1.0,640348.1057572415,0.0,1.0,7.8,0.0,102.2,10.0,7.8,0.0,0.0,0.0
121,dual,planner_daily_h14_k48,mean,0.0,1.0,482519.2498727512,0.0,1.0,2.0,0.0,28.4,6.0,2.0,83.6,0.0,0.0
122,compound,rl_only,,52.4,True,501332.58,0.2375,0.9406,,,,,,,,
122,compound,crl,,0.0,True,424619.872,0.0,1.0,,,,,,,,
122,compound,planner_weekly_h14,mean,108.0,1.0,564199.8752592407,0.296117565891594,0.9144878290100855,3.0,0.0,116.0,1.0,3.0,0.0,0.0,0.0
