configuration,episode_id,scenario_type,planner_seed,recovery_days,recovered,total_cost,service_cov,mean_service,air_expedites,air_expedite_noops,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
planner_daily_expedite_7d,115,dual,45,76.0,True,460378.7818604378,0.29348750042873084,0.9436188640062539,0,0,54,10,0,56,0,0
planner_daily_expedite_7d,116,compound,45,108.0,True,640006.4081424938,0.3483078818762917,0.880030880176886,3,0,66,8,3,43,0,0
planner_daily_expedite_7d,117,single,45,0.0,True,367350.6092773071,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,118,dual,45,109.0,True,678414.2436375374,0.3952555707119063,0.8525167953793406,4,0,66,0,4,48,0,2
planner_daily_expedite_7d,119,compound,45,77.0,True,718327.4085263277,0.47400776742278233,0.8623855657356594,3,0,54,9,3,53,0,1
planner_daily_expedite_7d,120,single,45,0.0,True,378568.016478957,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,121,dual,45,0.0,True,406065.3919718675,0.0,1.0,0,0,27,7,0,86,0,0
planner_daily_expedite_7d,122,compound,45,110.0,False,680193.8520416422,0.382742139219799,0.8605492163530042,2,0,69,9,2,40,0,0
planner_daily_expedite_7d,123,single,45,0.0,True,406915.85437698715,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,124,dual,45,107.0,True,784137.021020981,0.3896669479262673,0.8581961927451103,3,0,61,8,3,48,0,0
planner_daily_expedite_7d,125,compound,45,90.0,True,465454.59504414746,0.10735605525870366,0.9888488291172579,2,0,59,0,2,59,0,0
planner_daily_expedite_7d,126,single,45,0.0,True,350580.4776965405,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,127,dual,45,0.0,True,382058.7716343484,0.0,1.0,0,0,27,0,0,93,0,0
planner_daily_expedite_7d,128,compound,45,0.0,True,427987.7379415975,0.0,1.0,0,0,37,4,0,79,0,0
planner_daily_expedite_7d,129,single,45,108.0,True,493863.3201074878,0.23790514633290305,0.9393313245001572,0,0,33,1,0,86,0,0
planner_daily_expedite_7d,130,dual,45,68.0,True,522063.2153566472,0.3536618961898835,0.9246296240233655,2,0,53,0,2,65,0,0
planner_daily_expedite_7d,131,compound,45,110.0,False,486399.74499536067,0.1408076524783544,0.9784281610648073,1,0,37,10,1,72,0,0
planner_daily_expedite_7d,132,single,45,0.0,True,381291.1923697371,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,133,dual,45,67.0,True,533937.2222968324,0.39449114257206347,0.9120497632859195,3,0,57,0,3,60,0,0
planner_daily_expedite_7d,134,compound,45,81.0,True,587866.2890764817,0.311727466270783,0.927206859104169,3,0,59,9,3,49,0,0
planner_daily_expedite_7d,135,single,45,0.0,True,406868.0165224978,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,136,dual,45,89.0,True,600192.5553747866,0.26854676325232857,0.938156329014723,0,0,56,10,0,54,0,0
planner_daily_expedite_7d,137,compound,45,0.0,True,420381.72461100406,0.0,0.9996204713160071,1,0,48,0,1,71,0,0
planner_daily_expedite_7d,138,single,45,0.0,True,333015.80819978885,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,139,dual,45,0.0,True,496315.88215149834,0.0,1.0,2,0,26,9,2,83,0,0
planner_daily_expedite_7d,140,compound,45,110.0,False,566831.6343231614,0.26005816594050213,0.9337194089734657,3,0,46,9,3,62,0,0
planner_daily_expedite_7d,141,single,45,0.0,True,387369.4540731728,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,142,dual,45,0.0,True,378420.3656680698,0.0,1.0,0,0,24,0,0,96,0,0
planner_daily_expedite_7d,143,compound,45,89.0,True,749224.4281673557,0.27108516491356144,0.9388579854999908,3,0,38,9,3,69,0,1
planner_daily_expedite_7d,144,single,45,0.0,True,402888.83872634644,0.0,1.0,0,0,11,0,0,109,0,0
planner_daily_expedite_7d,145,dual,45,75.0,True,584666.7257951744,0.34303995777334445,0.918219735593713,2,0,52,9,2,57,0,0
planner_daily_expedite_7d,146,compound,45,67.0,True,722024.0892506491,0.33988766637701756,0.9302908346701187,3,0,55,9,3,53,0,0
planner_daily_expedite_7d,147,single,45,0.0,True,397336.65215037303,0.0,1.0,0,0,16,1,0,103,0,0
planner_daily_expedite_7d,148,dual,45,103.0,True,678224.6694775231,0.31248330763127596,0.9091030322037531,2,0,55,9,2,54,0,0
planner_daily_expedite_7d,149,compound,45,0.0,True,361621.63181076664,0.0,1.0,0,0,37,0,0,83,0,0
planner_daily_expedite_7d,150,single,45,110.0,False,493534.45208276197,0.3535045149383425,0.877847164673948,0,0,55,9,0,56,0,0
planner_daily_expedite_7d,151,dual,45,104.0,True,702878.9224847719,0.34342763825778466,0.8887551212968253,3,0,60,9,3,48,0,0
planner_daily_expedite_7d,152,compound,45,107.0,True,762146.3778680263,0.43798910441314026,0.8200161380567411,4,0,64,9,4,42,0,1
planner_daily_expedite_7d,153,single,45,0.0,True,331811.86494220654,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,154,dual,45,0.0,True,391838.6133383638,0.0,1.0,0,0,14,2,0,104,0,0
planner_daily_expedite_7d,155,compound,45,82.0,True,776708.7750478226,0.43247317788345147,0.8670279056867543,4,0,59,9,4,47,0,1
planner_daily_expedite_7d,156,single,45,44.0,True,437230.85152565496,0.24408481572168836,0.9755518710057577,0,0,24,0,0,96,0,0
planner_daily_expedite_7d,157,dual,45,0.0,True,382916.94065816846,0.0,1.0,0,0,23,0,0,97,0,0
planner_daily_expedite_7d,158,compound,45,54.0,True,537868.4667094679,0.03936299734219545,0.9973599665522321,3,0,55,0,3,62,0,0
planner_daily_expedite_7d,159,single,45,0.0,True,419230.0039360908,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,160,dual,45,0.0,True,339219.2317132721,0.0,1.0,0,0,118,2,0,0,0,0
planner_daily_expedite_7d,161,compound,45,110.0,False,717739.9921831151,0.28164512889176546,0.9200011706915387,3,0,60,9,3,48,0,0
planner_daily_expedite_7d,162,single,45,0.0,True,357405.4124515174,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,163,dual,45,104.0,True,434786.751360206,0.14444572909436665,0.9785901639451494,0,0,24,1,0,95,0,0
planner_daily_expedite_7d,164,compound,45,107.0,True,639267.1141655865,0.2768355984010768,0.9216227096864624,3,0,58,9,3,50,0,0
planner_daily_expedite_7d,165,single,45,106.0,True,626124.8469024106,0.35054648079437806,0.8812681335512371,0,0,60,5,0,55,0,0
planner_daily_expedite_7d,166,dual,45,109.0,True,769350.0819004171,0.3507171919364674,0.8846022488865014,3,0,49,9,3,59,0,0
planner_daily_expedite_7d,167,compound,45,103.0,True,528518.1883944569,0.19801908987405595,0.9601388117644835,4,0,66,0,4,49,0,1
planner_daily_expedite_7d,168,single,45,0.0,True,367941.4889447143,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,169,dual,45,0.0,True,404209.6905464444,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,170,compound,45,57.0,True,636147.3872764228,0.5506521949138656,0.8723467925551933,4,0,57,0,4,56,0,3
planner_daily_expedite_7d,171,single,45,110.0,False,389669.5650049345,0.1593312637877829,0.9711538515173486,0,0,34,0,0,86,0,0
planner_daily_expedite_7d,172,dual,45,108.0,True,538289.7154305377,0.22247513936944985,0.9497472789217251,2,0,48,0,2,70,0,0
planner_daily_expedite_7d,173,compound,45,83.0,True,557940.820816531,0.23920202178796007,0.950331935603277,3,0,62,0,3,54,0,1
planner_daily_expedite_7d,174,single,45,0.0,True,381036.9605317182,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,175,dual,45,0.0,True,308134.68800185487,0.0,1.0,0,0,27,0,0,93,0,0
planner_daily_expedite_7d,176,compound,45,85.0,True,634960.9539618416,0.32045145077945947,0.9218325391461437,2,0,59,9,2,50,0,0
planner_daily_expedite_7d,177,single,45,0.0,True,397114.6114932156,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,178,dual,45,110.0,False,518704.80015812174,0.29391771167280306,0.9162134524072048,0,0,53,10,0,57,0,0
planner_daily_expedite_7d,179,compound,45,26.0,True,582977.348278204,0.08611571082142697,0.995998002460997,3,0,28,9,3,80,0,0
planner_daily_expedite_7d,180,single,45,0.0,True,349709.7064261981,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,181,dual,45,0.0,True,385545.3401775331,0.0,1.0,0,0,34,0,0,86,0,0
planner_daily_expedite_7d,182,compound,45,82.0,True,569382.0109185362,0.4651649209803403,0.8604151630717926,2,0,65,10,2,43,0,0
planner_daily_expedite_7d,183,single,45,85.0,True,471865.36625052604,0.3414317028492682,0.9134564444021366,0,0,47,3,0,70,0,0
planner_daily_expedite_7d,184,dual,45,109.0,True,539980.8807291175,0.2774307779139208,0.9243633719216678,0,0,63,9,0,48,0,0
planner_daily_expedite_7d,185,compound,45,96.0,True,699103.3919794691,0.23969289454457995,0.9472272214437207,3,0,47,9,3,61,0,0
planner_daily_expedite_7d,186,single,45,0.0,True,358760.1909716968,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,187,dual,45,0.0,True,551074.6280071635,0.0,1.0,3,0,19,9,3,89,0,0
planner_daily_expedite_7d,188,compound,45,60.0,True,546896.9211611374,0.35001154415153735,0.9313473394357346,4,0,66,0,4,48,0,2
planner_daily_expedite_7d,189,single,45,0.0,True,489906.3748251077,0.0,1.0,0,0,24,1,0,95,0,0
planner_daily_expedite_7d,190,dual,45,103.0,True,614738.0656507645,0.22636754691531713,0.9493354446507828,2,0,47,10,2,61,0,0
planner_daily_expedite_7d,191,compound,45,110.0,False,614646.082377592,0.353450744886776,0.8757225217935419,3,0,75,0,3,42,0,0
planner_daily_expedite_7d,192,single,45,0.0,True,330515.0129895087,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,193,dual,45,0.0,True,441358.4435946199,0.0,1.0,0,0,30,0,0,90,0,0
planner_daily_expedite_7d,194,compound,45,56.0,True,569989.2818712686,0.39942468820221616,0.9264455673673853,4,0,59,0,4,57,0,0
planner_daily_expedite_7d,195,single,45,106.0,True,502075.23473181826,0.2815288565656995,0.9170263127426275,0,0,56,0,0,64,0,0
planner_daily_expedite_7d,196,dual,45,97.0,True,524154.96394307783,0.02870792770639794,0.9974238291707217,2,0,26,7,2,85,0,0
planner_daily_expedite_7d,197,compound,45,75.0,True,422219.5442475063,0.13959516211492828,0.9805813239000686,3,0,53,0,3,61,0,3
planner_daily_expedite_7d,198,single,45,0.0,True,330999.16107774543,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,199,dual,45,107.0,True,707224.3071979744,0.36147319291985835,0.8811542983424672,3,0,62,9,3,46,0,0
planner_daily_expedite_7d,0,single,46,0.0,True,332563.0591712982,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,1,dual,46,85.0,True,580315.7926703959,0.2877778997255515,0.9349167157818635,1,0,63,2,1,54,0,0
planner_daily_expedite_7d,2,compound,46,43.0,True,487186.17350981396,0.27583908761942877,0.9708848894880112,3,0,52,0,3,65,0,0
planner_daily_expedite_7d,3,single,46,0.0,True,345729.9334943593,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,4,dual,46,54.0,True,541770.5884516663,0.34757713607229634,0.9418202878328057,2,0,45,0,2,73,0,0
planner_daily_expedite_7d,5,compound,46,103.0,True,673080.1440261723,0.4814428798717273,0.8074000390642401,3,0,64,10,3,42,0,1
planner_daily_expedite_7d,6,single,46,0.0,True,390295.1960526101,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,7,dual,46,108.0,True,626059.2005984172,0.3855488460588154,0.864580215795874,1,0,67,10,1,42,0,0
planner_daily_expedite_7d,8,compound,46,82.0,True,633454.7588708953,0.3154818119676,0.927413967578774,3,0,61,7,3,49,0,0
planner_daily_expedite_7d,9,single,46,44.0,True,400045.97739886073,0.20694040611744308,0.9827419826642537,0,0,21,2,0,97,0,0
planner_daily_expedite_7d,10,dual,46,109.0,True,627484.3187495765,0.24341843626104717,0.9380048506491373,2,0,45,9,2,64,0,0
planner_daily_expedite_7d,11,compound,46,0.0,True,497306.4499639807,0.0,1.0,2,0,43,0,2,75,0,0
planner_daily_expedite_7d,12,single,46,0.0,True,386806.7763738877,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,13,dual,46,99.0,True,611204.4467579817,0.2734336383917843,0.9323677312827146,1,0,51,9,1,59,0,0
planner_daily_expedite_7d,14,compound,46,15.0,True,559725.2275988937,0.05203081136319169,0.9972727272727273,3,0,29,9,3,77,0,2
planner_daily_expedite_7d,15,single,46,0.0,True,331926.0948761814,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,16,dual,46,0.0,True,388472.9067080088,0.0,1.0,0,0,31,0,0,89,0,0
planner_daily_expedite_7d,17,compound,46,103.0,True,671458.3352524518,0.4199914192749019,0.8482730177398852,4,0,68,0,4,47,0,1
planner_daily_expedite_7d,18,single,46,0.0,True,353253.97989165876,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,19,dual,46,54.0,True,455732.01062958146,0.20326886934991664,0.9778827964113469,0,0,47,8,0,65,0,0
planner_daily_expedite_7d,20,compound,46,53.0,True,737544.9731683289,0.6894522955749458,0.8347426980544596,4,0,63,0,4,53,0,0
planner_daily_expedite_7d,21,single,46,76.0,True,561702.1313397491,0.4097234861121173,0.8922299213172002,0,0,33,7,0,80,0,0
planner_daily_expedite_7d,22,dual,46,0.0,True,372216.81532826065,0.0,1.0,0,0,12,0,0,108,0,0
planner_daily_expedite_7d,23,compound,46,83.0,True,550479.1064157707,0.37741681649658315,0.899825710143913,4,0,67,0,4,47,0,2
planner_daily_expedite_7d,24,single,46,0.0,True,335530.25950484816,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,25,dual,46,0.0,True,371337.09964005975,0.0,1.0,0,0,28,0,0,92,0,0
planner_daily_expedite_7d,26,compound,46,107.0,True,438005.908823599,0.08726151368505772,0.9918248540922869,1,0,37,8,1,74,0,0
planner_daily_expedite_7d,27,single,46,0.0,True,352769.9531272985,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,28,dual,46,0.0,True,419033.1880383644,0.0,1.0,1,0,28,0,1,91,0,0
planner_daily_expedite_7d,29,compound,46,108.0,True,696530.7621029288,0.33879752923617173,0.8894470993716161,3,0,59,9,3,49,0,0
planner_daily_expedite_7d,30,single,46,0.0,True,416251.0655866762,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,31,dual,46,0.0,True,352071.15179774235,0.0,1.0,0,0,36,0,0,84,0,0
planner_daily_expedite_7d,32,compound,46,0.0,True,377691.57906556677,0.0,1.0,1,0,47,0,1,72,0,0
planner_daily_expedite_7d,33,single,46,0.0,True,319467.05495977995,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,34,dual,46,0.0,True,354798.0892838199,0.0,1.0,0,0,29,0,0,91,0,0
planner_daily_expedite_7d,35,compound,46,80.0,True,612903.2602320489,0.3073664909002872,0.9322392596648839,4,0,45,9,4,61,0,1
planner_daily_expedite_7d,36,single,46,0.0,True,400796.3834607285,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,37,dual,46,0.0,True,340435.07603795204,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,38,compound,46,110.0,False,730710.1439781612,0.43995585819181554,0.8275278630124082,4,0,73,0,4,43,0,0
planner_daily_expedite_7d,39,single,46,0.0,True,383274.6392632002,0.0,1.0,0,0,18,0,0,102,0,0
planner_daily_expedite_7d,40,dual,46,0.0,True,379597.17207487795,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,41,compound,46,50.0,True,585283.518414711,0.5078684187678544,0.900862589020927,3,0,55,0,3,62,0,0
planner_daily_expedite_7d,42,single,46,0.0,True,342818.814151824,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,43,dual,46,85.0,True,524761.7654270203,0.32930630773914127,0.9215752127774646,2,0,54,0,2,64,0,0
planner_daily_expedite_7d,44,compound,46,109.0,True,779823.3624705586,0.36607813746787826,0.8675903172231872,4,0,61,9,4,45,0,1
planner_daily_expedite_7d,45,single,46,0.0,True,327254.19400583865,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,46,dual,46,97.0,True,621195.9968998908,0.3777675316160219,0.8827582875633528,2,0,75,0,2,43,0,0
planner_daily_expedite_7d,47,compound,46,82.0,True,693665.8848538375,0.3522864092620032,0.9128916485829558,3,0,58,9,3,50,0,0
planner_daily_expedite_7d,48,single,46,0.0,True,349787.8382147088,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,49,dual,46,43.0,True,425039.6292243541,0.18519667604442122,0.9849675907464135,0,0,47,8,0,65,0,0
planner_daily_expedite_7d,50,compound,46,90.0,True,741258.4040397556,0.3858389649206032,0.8916597385051765,3,0,58,9,3,50,0,0
planner_daily_expedite_7d,51,single,46,0.0,True,372110.89186583954,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,52,dual,46,0.0,True,334289.60772994236,0.0,1.0,0,0,24,0,0,96,0,0
planner_daily_expedite_7d,53,compound,46,0.0,True,482169.38071622443,0.0,1.0,3,0,29,9,3,79,0,0
planner_daily_expedite_7d,54,single,46,0.0,True,372758.61364649725,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,55,dual,46,0.0,True,415995.1783824247,0.0,1.0,0,0,14,1,0,105,0,0
planner_daily_expedite_7d,56,compound,46,110.0,False,680510.2145263904,0.37714804975184946,0.8661496242708868,3,0,63,0,3,53,0,1
planner_daily_expedite_7d,57,single,46,0.0,True,416874.4598865072,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,58,dual,46,0.0,True,363453.5206654419,0.0,1.0,0,0,22,0,0,98,0,0
planner_daily_expedite_7d,59,compound,46,0.0,True,476543.23926709394,0.0,1.0,1,0,30,9,1,80,0,0
planner_daily_expedite_7d,60,single,46,109.0,True,587596.1878213778,0.3606120295345847,0.8755356637047944,0,0,55,6,0,59,0,0
planner_daily_expedite_7d,61,dual,46,0.0,True,399121.0101084924,0.0,1.0,0,0,25,2,0,93,0,0
planner_daily_expedite_7d,62,compound,46,40.0,True,553766.7173454191,0.1374427554186467,0.9921692678841227,4,0,107,9,4,0,0,0
planner_daily_expedite_7d,63,single,46,0.0,True,381999.41341169557,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,64,dual,46,89.0,True,624572.3428990155,0.38251758674223657,0.8835860350062484,4,0,59,0,4,56,0,1
planner_daily_expedite_7d,65,compound,46,0.0,True,488366.5770071166,0.0,1.0,1,0,31,4,1,84,0,0
planner_daily_expedite_7d,66,single,46,0.0,True,360807.7614433371,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,67,dual,46,71.0,True,662565.7854199843,0.5095281695999085,0.8598148504903254,3,0,54,0,3,63,0,0
planner_daily_expedite_7d,68,compound,46,103.0,True,717056.5229269553,0.3258609230263816,0.902673070337432,3,0,58,9,3,50,0,0
planner_daily_expedite_7d,69,single,46,0.0,True,383029.0738676682,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,70,dual,46,0.0,True,307214.15777025616,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,71,compound,46,97.0,True,671836.2684433005,0.18536053422060947,0.9674394709598639,2,0,44,9,2,65,0,0
planner_daily_expedite_7d,72,single,46,0.0,True,389423.29619734146,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,73,dual,46,0.0,True,376368.223717269,0.0,1.0,0,0,32,0,0,88,0,0
planner_daily_expedite_7d,74,compound,46,0.0,True,557869.9454224827,0.0,1.0,2,0,27,9,2,82,0,0
planner_daily_expedite_7d,75,single,46,0.0,True,354033.02876500797,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,76,dual,46,83.0,True,655187.1137104535,0.3534034567357508,0.9112703088771363,2,0,43,9,2,66,0,0
planner_daily_expedite_7d,77,compound,46,0.0,True,408401.83051780955,0.0,1.0,2,0,51,0,2,67,0,0
planner_daily_expedite_7d,78,single,46,0.0,True,366959.20389469207,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,79,dual,46,108.0,True,354444.72098945954,0.05386779116904262,0.9949135756742573,0,0,27,0,0,93,0,0
planner_daily_expedite_7d,80,compound,46,110.0,False,683777.4505249829,0.3515253631531764,0.8798402950252469,3,0,64,8,3,45,0,0
planner_daily_expedite_7d,81,single,46,0.0,True,415331.51511821034,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,82,dual,46,102.0,True,561171.445273025,0.2934839471321215,0.9195227823143415,0,0,58,7,0,55,0,0
planner_daily_expedite_7d,83,compound,46,103.0,True,645988.0059361331,0.38691578088272505,0.8693553069355302,3,0,55,9,3,52,0,1
planner_daily_expedite_7d,84,single,46,103.0,True,576531.48809261,0.32192542135649815,0.8985869302766202,0,0,51,4,0,65,0,0
planner_daily_expedite_7d,85,dual,46,98.0,True,578047.5790916767,0.20713325997211512,0.9614050268474591,2,0,34,9,2,75,0,0
planner_daily_expedite_7d,86,compound,46,90.0,True,683356.6581773987,0.3748203577605526,0.8895935225085365,3,0,60,9,3,48,0,0
planner_daily_expedite_7d,87,single,46,0.0,True,341397.7589490199,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,88,dual,46,0.0,True,347939.8545265737,0.0,1.0,0,0,27,0,0,93,0,0
planner_daily_expedite_7d,89,compound,46,83.0,True,483178.97341237357,0.2710820211350989,0.9447430743013161,3,0,65,0,3,52,0,0
planner_daily_expedite_7d,90,single,46,0.0,True,348905.1219217885,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,91,dual,46,110.0,False,735125.0178406622,0.18340152691608705,0.961632314162969,3,0,51,8,3,58,0,0
planner_daily_expedite_7d,92,compound,46,109.0,True,727998.0937665947,0.319032697248639,0.8973372968654558,3,0,61,8,3,48,0,0
planner_daily_expedite_7d,93,single,46,0.0,True,428256.2593271037,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,94,dual,46,0.0,True,422782.0877753972,0.0,1.0,0,0,42,1,0,77,0,0
planner_daily_expedite_7d,95,compound,46,0.0,True,475531.15972961916,0.0,1.0,1,0,29,9,1,81,0,0
planner_daily_expedite_7d,96,single,46,0.0,True,374697.0088336398,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,97,dual,46,0.0,True,396631.7465663399,0.0,1.0,0,0,29,0,0,91,0,0
planner_daily_expedite_7d,98,compound,46,103.0,True,547878.2733081101,0.14224650822559173,0.9799320836658413,3,0,39,8,3,70,0,0
planner_daily_expedite_7d,99,single,46,0.0,True,375528.7140390187,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,100,dual,46,0.0,True,458892.36747250997,0.0,1.0,1,0,17,8,1,94,0,0
planner_daily_expedite_7d,101,compound,46,69.0,True,699774.5453414341,0.33562440342686595,0.9265042095509878,4,0,48,9,4,59,0,0
planner_daily_expedite_7d,102,single,46,0.0,True,326763.64960782655,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,103,dual,46,0.0,True,320684.8244401521,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,104,compound,46,0.0,True,439794.23546108155,0.0,1.0,1,0,33,6,1,80,0,0
planner_daily_expedite_7d,105,single,46,0.0,True,372041.9091710677,0.0,1.0,0,0,11,0,0,109,0,0
planner_daily_expedite_7d,106,dual,46,89.0,True,443393.22941685613,0.05993844686131293,0.9943922304128273,3,0,43,0,3,74,0,0
planner_daily_expedite_7d,107,compound,46,0.0,True,387813.3369459892,0.0,1.0,1,0,35,0,1,84,0,0
planner_daily_expedite_7d,108,single,46,0.0,True,331626.0126184661,0.0,1.0,0,0,119,1,0,0,0,0
planner_daily_expedite_7d,109,dual,46,99.0,True,505066.4992178605,0.23073986167208882,0.9539390386274588,0,0,27,10,0,83,0,0
planner_daily_expedite_7d,110,compound,46,104.0,True,710410.7923407422,0.4267317565769989,0.841961178080186,3,0,68,0,3,46,0,3
planner_daily_expedite_7d,111,single,46,0.0,True,382011.2393014327,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,112,dual,46,0.0,True,398136.3653777426,0.0,1.0,0,0,40,2,0,78,0,0
planner_daily_expedite_7d,113,compound,46,0.0,True,416942.0966734474,0.0,1.0,2,0,38,0,2,80,0,0
planner_daily_expedite_7d,114,single,46,38.0,True,464449.0236121936,0.17535988686364873,0.9875668446479214,0,0,24,4,0,92,0,0
planner_daily_expedite_7d,115,dual,46,76.0,True,578979.3106331608,0.42097458105264224,0.892000320592758,1,0,58,10,1,51,0,0
planner_daily_expedite_7d,116,compound,46,108.0,True,581243.9687262542,0.2630077219974168,0.930863626624268,2,0,59,8,2,51,0,0
planner_daily_expedite_7d,117,single,46,0.0,True,367350.6092773071,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,118,dual,46,110.0,False,691504.5285261284,0.41659500633834196,0.8391968048147209,4,0,64,0,4,51,0,1
planner_daily_expedite_7d,119,compound,46,78.0,True,760924.9670557437,0.49823845547669543,0.8488688648232959,4,0,56,9,4,50,0,1
planner_daily_expedite_7d,120,single,46,0.0,True,378568.016478957,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,121,dual,46,0.0,True,406065.3919718675,0.0,1.0,0,0,27,7,0,86,0,0
planner_daily_expedite_7d,122,compound,46,110.0,False,633341.6777052676,0.1359902860216905,0.977947978445611,2,0,45,9,2,64,0,0
planner_daily_expedite_7d,123,single,46,0.0,True,406915.85437698715,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,124,dual,46,107.0,True,777905.7717703253,0.3809893669548555,0.862516918669799,3,0,59,9,3,49,0,0
planner_daily_expedite_7d,125,compound,46,0.0,True,456758.1113687135,0.0,0.9986363636363635,2,0,45,0,2,72,0,1
planner_daily_expedite_7d,126,single,46,0.0,True,350580.4776965405,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_expedite_7d,127,dual,46,0.0,True,396950.5295161365,0.0,1.0,0,0,28,1,0,91,0,0
planner_daily_expedite_7d,128,compound,46,99.0,True,468380.0615696559,0.2150122863781011,0.9565444688355038,0,0,45,4,0,71,0,0
planner_daily_expedite_7d,129,single,46,108.0,True,493863.3201074878,0.23790514633290305,0.9393313245001572,0,0,35,1,0,84,0,0
planner_daily_expedite_7d,130,dual,46,68.0,True,522063.2153566472,0.3536618961898835,0.9246296240233655,2,0,55,0,2,63,0,0
planner_daily_expedite_7d,131,compound,46,110.0,False,500772.200121943,0.15859276844923037,0.9742177282863846,1,0,34,10,1,75,0,0
planner_daily_expedite_7d,132,single,46,0.0,True,381291.1923697371,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,133,dual,46,67.0,True,535870.0754513554,0.39115131493755745,0.911439769604706,3,0,55,0,3,61,0,1
planner_daily_expedite_7d,134,compound,46,83.0,True,566847.1929542909,0.2815806322790891,0.9414146033007409,2,0,49,9,2,60,0,0
planner_daily_expedite_7d,135,single,46,0.0,True,406868.0165224978,0.0,1.0,0,0,10,0,0,110,0,0
planner_daily_expedite_7d,136,dual,46,89.0,True,664364.7806685412,0.33590721198288664,0.9039442436352353,1,0,66,10,1,43,0,0
